ContextID	ParticleVerb	Base	Particle	Avg	Std	Context
30477	turn off	turn	off	1.300000	1.418140	If you do n't turn him off, he 'll bolt with some one --  That 's a spoke in your wheel, I think, my young one!
30478	hold off	hold	off	1.300000	1.494430	But I held him off until the verdict was reached, and then I told him.
30479	sign off	sign	off	1.300000	1.567020	It may seem odd that Genivar 's own engineers sign off on its own design blueprints, but as Schepers points out, they are professional engineers who are supposed to be qualified to do this kind of work.
30480	head off	head	off	1.300000	1.567020	Or will he not pervert his unchecked license, Madly to head them off from Sicily, That he may hold them longer in...... their wake Like pirate on his prey.
30481	write off	write	off	1.300000	1.567020	In the case of amalgamated companies, about half the amount subscribed was written off the books, in order to reduce the indebtedness of the association in that proportion.
30482	back off	back	off	1.333330	1.658310	Holewyne backed off looking to counter but Anani stepped up the pressure in the second and third, scoring with her left while Holewyne countered with her right.
30483	pay off	pay	off	1.333330	1.658310	It 's good to see that Martin 's work has paid off.
30484	live off	live	off	1.400000	1.505550	He has worked as a teacher in Japan, where he has lived on and off, and as a writer of English lessons for Japanese Web sites.
30485	pass off	pass	off	1.400000	1.505550	All the paperwork states they are captive bred (if you are talking about article 10 ), unfortunately it appears that alot of these animals are wild caught, then passed off as captive bred so they can export them.
30486	give off	give	off	1.400000	1.505550	According to the preceding expositions, the quantity of food is regulated by the number of respirations, by the temperature of the air, and by the amount of heat given off to the surrounding medium.
30487	pass off	pass	off	1.400000	1.577620	Other legal issues in this kind of situation might include passing off, trademark infringement and / or invasion of privacy.
30488	break off	break	off	1.400000	1.646550	"Kate, "" he broke off suddenly, "" how did Richard know that those papers were missing in our family?"
30489	pay off	pay	off	1.400000	1.837870	But he owed it, and he delighted in paying it off in his peculiar way; this was by beating the children of his school, every one of whom had a father.
30490	cut off	cut	off	1.400000	1.955050	"20 ), widely open to the Atlantic, is one of the most truly "" Mediterranean "" parts of Spain, but that of Aragon, ringed round by mountains, and so cut off from the sea, is arid and cold in winter."
30491	drive off	drive	off	1.444440	1.333330	But with the night he crept into a corner, and stood shivering and driving off with the self-same hands, shapes that swarmed thicker than the sun-beams by day.
30492	head off	head	off	1.500000	1.178510	But in the hour 's run down the river, including two landings at Minuit 's and Craig 's, Jack had time to remember that Francis Gray was a cunning man and might head him off by some trick or other.
30493	leave off	leave	off	1.500000	1.269300	It will just have to remain a hideous mass of -- of -- I do n't know what;...... at the point where I left off.
30494	live off	live	off	1.500000	1.649920	I am receiving at least 2 emails a day from real TS people, you know intelligent sane people and not whining ' Young Dumb and living off mum ' types.
30495	break off	break	off	1.500000	1.840890	And he broke off and marched away with his long, elastic step, swinging his stick.
30496	blow off	blow	off	1.500000	1.900290	It is the first device to run Nvidia 's Tegra 3 processor-the first quad-core Android tablet-and it simply blows the doors off of everything else.
30497	wear off	wear	off	1.500000	2.013840	Angelina carries a handbag full of snow and buries her face in it every fifteen minutes when the buzz wears off.
30498	cut off	cut	off	1.600000	1.264910	Because the Bridge was a place we sometimes went to glimpse the full dance of life, we are aroused and full of a deep hurt at thus being cut off.
30499	go off	go	off	1.600000	1.264910	"She told me about it, when you went off on your feed, up at Lindley, "" Carew explained hurriedly. """
30500	sign off	sign	off	1.600000	1.349900	I go with an instinct for my final selection, but am also very specific when signing off; I watch and rewatch my final shortlist before deciding what stays and what goes, and what goes where.
30501	give off	give	off	1.600000	1.505550	Its carbon and hydrogen have been given off through the skin and lungs in the form of oxidised products; it is obvious that...... of a starving man, 32 1/2 oz.
30502	lay off	lay	off	1.600000	1.646550	The track which he laid off for the exercise of his horses, a straight stretch of three miles, is now incorporated into the system of the parish roads, and...... of the life of Evelyn Fenwick during this period, we have still less information.
30503	write off	write	off	1.600000	1.712700	Not something an insurance firm will be doing on a ten year old car... write off.
30504	lay off	lay	off	1.600000	1.897370	must be laid off from the middle point of parallel A, and yv from the middle point of parallel B.
30505	come off	come	off	1.666670	1.414210	"There was no time to spare, as the "" doings "" must come off before Mrs. Kimball 's trip to Bermuda, for which she was preparing. """
30506	break off	break	off	1.666670	1.936490	Members of the jury, we will break off now for ten minutes to give you a short break.
30507	write off	write	off	1.700000	1.159500	Losses incurred by Bankers Trust Company througa its Paris office have been written off and reserves have been set up for any doubtful items.
30508	shake off	shake	off	1.700000	1.567020	Eduardo looks to have shaken off his earlier niggling injuries and has been very stable in pre-season as well as gaining match practice through his country.
30509	go off	go	off	1.700000	1.636390	Just days ago, a blast went off in Mexico right before the Presidential elections.
30510	shake off	shake	off	1.700000	1.702940	So strong is the bond between history and decoration, that in the practice of the latter we can not, if we would, wholly shake off the influence of past times over what we do at present.
30511	sign off	sign	off	1.700000	1.702940	If I had known how to name them, I should then have signed off in detail from all the societies which I never signed on to; but I did not know where to find a complete list.
30512	live off	live	off	1.700000	1.766980	Then I told him I only lived a little way off.
30513	bounce off	bounce	off	1.700000	1.828780	Felicia and I... agonised over that final paragraph, and we would bounce off each other exactly what Henry would have said...
30514	set off	set	off	1.700000	1.888560	When we usually leave them for a weekend i fill up their dry food bowl and water and give them lots of veggies before we set off.
30515	throw off	throw	off	1.700000	1.888560	"Throwing off, then, the last restraints of good breeding, he said: "" And there are still more...... of one she ' can neither esteem nor endure! '"
30516	fall off	fall	off	1.700000	2.002780	In 1903, after falling off, it reached 136,000; in 1907, 258,000; and in 1913, 291,000.
30517	bounce off	bounce	off	1.700000	2.057510	LeGuin hammers it home that Shevek could not do his work without colleagues, people to bounce ideas off of, people to support him, people even to try to tear him down.
30518	kill off	kill	off	1.700000	2.057510	"As to whether a wealth tax would "" kill off all aspiration "", that might depend on thresholds and rates."
30519	back off	back	off	1.777780	1.394430	If they think you know your rights and will stand your ground that may well back off.
30520	shut off	shut	off	1.777780	1.481370	"140 It must not be supposed, however, that the successive "" ages "" of the geologist are shut off from one another in any such arbitrary way as this verbal classification might seem to suggest."
